pergunta_um,pergunta_dois
"Eu tenho um padrão de Homo ANA 1: 160 positivo e RNP de. 3. Dor nas articulações, dormência nos membros, reentrâncias na pele por horas, hematomas. Sem diagnóstico. Mais testes?",O que significa um valor de ANA 1: 160 e RNP 3?
"Tenho uma sensação de espasmos e dores ocasionais que vão e vêm na parte superior direita do abdômen, logo abaixo da minha mama direita. Poucas semanas","Nos últimos dias, meu lado superior direito do abdômen tem se sentido estranho. Há uma dor leve sob a mama direita. Também parece haver alguma contração. Pode ser gastrite?"
"Tenho uma sensação de espasmos e dores ocasionais que vão e vêm na parte superior direita do abdômen, logo abaixo da minha mama direita. Poucas semanas",Fiz uma cirurgia na vesícula biliar há 2 semanas e senti um pouco de dor e espasmos no lado direito. Pode ser uma infecção?
Tenho tido problemas toda vez que como eu faço cocô e está amarelo e corrimento e minha barriga está estranha no meio eu tenho diabetes,"Comecei a comer mais proteína. Percebo que minhas fezes estão escorrendo de dor abdominal. Comer mais proteína pode causar esses sintomas? Também tomo remédios para diabetes, pode ser esse o motivo?"
Tenho tido problemas toda vez que como eu faço cocô e está amarelo e corrimento e minha barriga está estranha no meio eu tenho diabetes,Meu filho tem se queixado de dor abdominal e fezes escorrendo nas últimas 2 semanas. Isso parece ocorrer sempre que ele come e também acho que ele tem dor de estômago. Ele tem histórico de diabetes.
"Estou tendo dores de cabeça há cerca de 2 semanas, me sentindo muito cansada e desmaiada uma vez, o que nunca aconteceu antes, e perda de apetite. o que há de errado?","Estou grávida e tenho dores de cabeça constantemente. Fui ao médico e ela disse que minha PA está alta. Hoje, senti muito cansaço e também desmaiei. Isso é algo muito preocupante?"
"Estou tendo dores de cabeça há cerca de 2 semanas, me sentindo muito cansada e desmaiada uma vez, o que nunca aconteceu antes, e perda de apetite. o que há de errado?","Que condições podem causar dores de cabeça, tonturas e perda de consciência?"
"Eu tenho azias intermináveis ​​durante o dia e isso me faz sentir fraco diariamente, enquanto ao mesmo tempo arruína meu apetite. Alguma ideia? Obrigado","Tive azia junto com perda de apetite, o que meu médico pediu para fazer uma endoscopia. Você pode me falar mais sobre este procedimento?"
"Eu tenho azias intermináveis ​​durante o dia e isso me faz sentir fraco diariamente, enquanto ao mesmo tempo arruína meu apetite. Alguma ideia? Obrigado",Perdi o apetite por causa da azia persistente. Sinto-me fraco porque não como muito. Existe algum medicamento que pode ajudar?
Eu tenho gripe. Não tenho histórico de doenças cardíacas. Minha frequência cardíaca está um pouco mais alta do que o normal. É normal durante a gripe ou é uma preocupação?,A gripe pode causar a morte de uma pessoa com histórico de doenças cardíacas?
Eu tenho gripe. Não tenho histórico de doenças cardíacas. Minha frequência cardíaca está um pouco mais alta do que o normal. É normal durante a gripe ou é uma preocupação?,"Ouvi dizer que a frequência cardíaca pode ser mais alta quando se tem febre. Estou com febre por causa da gripe, é perigoso ou é esperado por causa da febre?"
Bati minha testa contra a borda do microondas. Devo dar uma olhada?,"Machuquei minha cabeça durante uma briga, o médico suturou e me deu antibióticos. Mas agora estou com dor de cabeça. Pode ser uma concussão?"
Bati minha testa contra a borda do microondas. Devo dar uma olhada?,Eu escorreguei e caí na mesa. Minha cabeça doeu e agora tenho um hematoma nessa área. Devo dar uma olhada?
"Machuquei meu pé de alguma forma, mas não sei o que há de errado com isso. O que eu faço?",Um tijolo pesado caiu no meu pé ontem e dói. Devo ir ver o médico?
"Machuquei meu pé de alguma forma, mas não sei o que há de errado com isso. O que eu faço?",Meu irmão é jogador de futebol e machucou o pé enquanto jogava. Quanto tempo vai demorar para a dor passar?
Estou sangrando do pênis sem motivo. O que poderia ser isso?,Eu tenho um leve sangramento do pênis. Isso pode ser um sinal de uma UTI?
Estou sangrando do pênis sem motivo. O que poderia ser isso?,Quais são algumas das causas do sangramento do pênis?
"Estou tendo surto de herpes genital, normalmente tomo aciclovior. Mas o pharm me disse que pode afetar minha úlcera. Algum remédio caseiro que eu possa fazer para secar isso ?!",O aciclovir causa úlceras quando é prescrito para herpes genital?
"Estou tendo surto de herpes genital, normalmente tomo aciclovior. Mas o pharm me disse que pode afetar minha úlcera. Algum remédio caseiro que eu possa fazer para secar isso ?!",Meu namorado teve um surto de herpes genital. Esta é a primeira vez que ele teve um surto. Ele definitivamente precisa tomar medicamentos como o aciclovir para isso ou pode tentar alguns remédios caseiros?
"Estou tendo dores oculares recorrentes e vermelhidão, quais podem ser as causas?","Olhos secos podem causar dor e vermelhidão nos olhos? Se não, quais são algumas outras causas?"
"Estou tendo dores oculares recorrentes e vermelhidão, quais podem ser as causas?",Usei um rímel novo e fiquei com um pouco de vermelhidão no olho e dor também. Isso pode ser uma alergia?
"Estou fazendo arrotos de enxofre o dia todo, 3-4 vezes por semana, sem vesícula biliar. Eu como saudavelmente. O que poderia estar causando isso ?",Eu fiz uma cirurgia de remoção da vesícula biliar um ano atrás e notei arrotos de enxofre nas últimas 3 semanas. A cirurgia poderia estar causando isso?
"Estou fazendo arrotos de enxofre o dia todo, 3-4 vezes por semana, sem vesícula biliar. Eu como saudavelmente. O que poderia estar causando isso ?",Quais alimentos devo evitar se eu fizer arrotos de enxofre e tiver feito uma cirurgia na vesícula biliar 6 meses atrás?
Estou tão cansada de ficar com tantas espinhas! o que eu posso fazer?,Cortar os alimentos gordurosos pode ajudar com as espinhas? Tenho bastante e gostaria de tentar algumas medidas caseiras.
Estou tão cansada de ficar com tantas espinhas! o que eu posso fazer?,Minha filha tem muitas espinhas. O desequilíbrio hormonal pode causar isso?
Estou usando o dr dnp quais são os efeitos colaterais dele?,Você pode me dizer quais são os efeitos colaterais do uso do dr dnp?
Estou usando o dr dnp quais são os efeitos colaterais dele?,Qual é a utilidade de dr dnp?
"Recentemente, tive relações sexuais com meu marido na minha menstruação e ele ejaculou dentro de mim e agora estou tendo cólicas dolorosas na parte inferior das costas e estômago.?","Depois de fazer sexo durante a menstruação, senti cólicas no estômago e na parte inferior das costas. O paracetamol ajudará com a dor?"
"Recentemente, tive relações sexuais com meu marido na minha menstruação e ele ejaculou dentro de mim e agora estou tendo cólicas dolorosas na parte inferior das costas e estômago.?",Não é aconselhável fazer sexo durante o período? Li que pode causar infecções. Isso é verdade? As infecções podem causar cólicas na região lombar e no estômago?
É necessário tomar a vacina contra a gripe h1n1 ou h5n1?,Qual é a eficácia do HINI e da vacina contra a gripe H5N1? Você recomendaria que eu comprasse?
É necessário tomar a vacina contra a gripe h1n1 ou h5n1?,Tive febre e forte dor de cabeça depois de tomar a vacina contra a gripe H1N1. Um paracetamol ajudará com a febre?
"Comecei um pouco a menstruação no domingo, mas na segunda parei estou com um ponto. Hoje é o meu 7o dia estou sentindo como se ainda estivesse menstruando, mas apenas pontos.",Estou sentindo algumas manchas quando minha menstruação deveria ter começado. Isso é normal e pode significar que estou grávida?
"Comecei um pouco a menstruação no domingo, mas na segunda parei estou com um ponto. Hoje é o meu 7o dia estou sentindo como se ainda estivesse menstruando, mas apenas pontos.","O que significaria se eu continuasse observando, em vez de um fluxo adequado, quando meu período deveria chegar?"
Existe algum efeito colateral ou prejudicial ao corpo ao beber proteína de soro de leite?,Devo tomar whey protein se obtiver proteína suficiente em minha dieta regular?
Existe algum efeito colateral ou prejudicial ao corpo ao beber proteína de soro de leite?,Comecei a trabalhar fora do prazo e meu treinador sugeriu que eu tomasse proteína de soro de leite porque sou vegetariano. Pode haver algum efeito colateral por causa disso?
Acho que tenho o que eles chamam de bipolar e não posso pagar uma terapia. O que eu posso fazer?,Como controlar o transtorno bipolar em casa sem terapia?
Acho que tenho o que eles chamam de bipolar e não posso pagar uma terapia. O que eu posso fazer?,"Atualmente, estou fazendo terapia e tomando medicamentos para o transtorno bipolar. É seguro engravidar?"
Há anos tenho uma infecção recorrente por fungos. Como posso evitar que eles voltem?,Fui diagnosticado com infecções recorrentes por fungos e tenho esse problema há alguns anos. Existem algumas medidas caseiras que posso tentar evitar que ocorram novamente?
Há anos tenho uma infecção recorrente por fungos. Como posso evitar que eles voltem?,"Tenho diabetes e, portanto, infecções recorrentes por fungos. Se eu controlar o açúcar no sangue, isso os impedirá de ocorrer novamente?"
Estou com eczema no rosto desde outubro pela 1ª vez. Pode ser do limpador de maquiagem feito de álcool que estou usando ou da minha base?,Comecei a usar uma nova base após a qual notei eczema no rosto. Não tenho lesões semelhantes em outros lugares. A base pode provocar algum tipo de reação negativa no meu rosto?
Estou com eczema no rosto desde outubro pela 1ª vez. Pode ser do limpador de maquiagem feito de álcool que estou usando ou da minha base?,Quais poderiam ser algumas opções de tratamento para o eczema facial?
Disseram-me que tenho tratado de hipotireoidismo agora minhas mãos continuam sentindo que estão dormindo meus pés doem muito e têm pele seca nos pés é tireóide?,"Minha irmã foi diagnosticada com hipotireoidismo grave e tem sintomas como fraqueza nos braços, dor nos pés, pele seca nos pés, etc. Que dosagem de medicamento ela deve tomar para que esses sintomas sejam resolvidos?"
Disseram-me que tenho tratado de hipotireoidismo agora minhas mãos continuam sentindo que estão dormindo meus pés doem muito e têm pele seca nos pés é tireóide?,"Minha irmã foi diagnosticada com hipotireoidismo grave e está sob medicação. Na última semana, ela teve fraqueza nos braços, pele seca nos pés e dor nos pés. É algo para se preocupar?"
Acordei com os olhos fechados. O que devo fazer realmente dói?,A conjuntivite pode causar crostas no olho e dor? Como posso tratar isso?
Acordei com os olhos fechados. O que devo fazer realmente dói?,Minha irmã acabou de se recuperar de uma infecção no olho em que ela tinha crostas e muitas dores. Ela pode usar maquiagem nos olhos?
Acabei de descobrir que a sogra pode ter tuberculose depois de um raio-x. Ela segurou nosso bebê de 9 semanas na semana passada. Devemos nos preocupar?,Um bebê de 9 semanas está mais sujeito a contrair infecções como tuberculose se for tocado e segurado por uma pessoa infectada?
Acabei de descobrir que a sogra pode ter tuberculose depois de um raio-x. Ela segurou nosso bebê de 9 semanas na semana passada. Devemos nos preocupar?,Fui diagnosticado com tuberculose por meio de um raio-X e recebi medicamentos. Atualmente estou grávida e quero saber se o medicamento pode afetar o bebê
